158.2316 	EXP 	trial_response_display: text = 'no special characters'
159.5861 	EXP 	New trial (rep=0, index=9): OrderedDict([('TrialID', 65), ('Word', 'planta'), ('FileName', 'Stimuli/Sounds/planta.wav')])
159.6356 	EXP 	trial_word: autoDraw = False
159.6356 	EXP 	trial_response_display: autoDraw = False
159.6356 	EXP 	trial_fixation: autoDraw = False
159.6356 	EXP 	trial_word: autoDraw = False
159.6356 	EXP 	trial_response_display: autoDraw = False
159.6356 	EXP 	trial_word: text = '[Testing sound: planta]'
159.6356 	EXP 	trial_response_display: text = ''
159.6356 	EXP 	trial_fixation: autoDraw = True
160.6206 	EXP 	trial_word: autoDraw = True
160.6206 	EXP 	trial_response_display: autoDraw = True
160.6370 	EXP 	trial_fixation: autoDraw = False
162.1318 	DATA 	Keypress: n
162.1575 	EXP 	trial_response_display: text = 'n'
162.2319 	DATA 	Keypress: o
162.2600 	EXP 	trial_response_display: text = 'no'
162.5012 	DATA 	Keypress: space
162.5622 	EXP 	trial_response_display: text = 'no '
162.7484 	DATA 	Keypress: n
162.7931 	EXP 	trial_response_display: text = 'no n'
162.8479 	DATA 	Keypress: u
162.8930 	EXP 	trial_response_display: text = 'no nu'
163.0796 	DATA 	Keypress: m
163.1098 	EXP 	trial_response_display: text = 'no num'
163.2692 	DATA 	Keypress: b
163.3141 	EXP 	trial_response_display: text = 'no numb'
163.3999 	DATA 	Keypress: e
163.4476 	EXP 	trial_response_display: text = 'no numbe'
163.4757 	DATA 	Keypress: r
163.5125 	EXP 	trial_response_display: text = 'no number'
163.6367 	DATA 	Keypress: s
163.6789 	EXP 	trial_response_display: text = 'no numbers'
166.1233 	EXP 	New trial (rep=0, index=10): OrderedDict([('TrialID', 80), ('Word', 'tren'), ('FileName', 'Stimuli/Sounds/tren.wav')])
166.1517 	EXP 	trial_word: autoDraw = False
166.1517 	EXP 	trial_response_display: autoDraw = False
166.1517 	EXP 	trial_fixation: autoDraw = False
166.1517 	EXP 	trial_word: autoDraw = False
166.1517 	EXP 	trial_response_display: autoDraw = False
166.1517 	EXP 	trial_word: text = '[Testing sound: tren]'
166.1517 	EXP 	trial_response_display: text = ''
166.1517 	EXP 	trial_fixation: autoDraw = True
167.1385 	EXP 	trial_word: autoDraw = True
167.1385 	EXP 	trial_response_display: autoDraw = True
167.1560 	EXP 	trial_fixation: autoDraw = False
168.1149 	DATA 	Keypress: n
168.1516 	DATA 	Keypress: o
168.1756 	EXP 	trial_response_display: text = 'n'
168.1909 	EXP 	trial_response_display: text = 'no'
168.2848 	DATA 	Keypress: t
168.3241 	EXP 	trial_response_display: text = 'not'
168.3629 	DATA 	Keypress: space
168.4254 	EXP 	trial_response_display: text = 'not '
